YEAR,Region,Country,LOC,Block,HYBRID,Pre-commercial name,Commercial name,Family relatedness,density,mean_yield,Comment,NEW LOC,NEW Block
2017,Late,Italy,GIT2,1,ER6834,ER6834,ER6834,Female Group 44,110,19.12169286,,GIT2,1
2017,Late,Italy,GIT2,1,ER6834,ER6834,ER6834,Female Group 44,125,17.12741923,,GIT2,1
2017,Late,Italy,GIT2,1,ER6920,ER6920,ER6920,Female Group 49,65,19.05165238,,GIT2,1
2017,Late,Italy,GIT2,1,ER6920,ER6920,ER6920,Female Group 49,80,16.26628667,,GIT2,1
2017,Late,Italy,GIT2,1,ER6920,ER6920,ER6920,Female Group 49,95,20.40735185,,GIT2,1
2017,Late,Italy,GIT2,1,ER6920,ER6920,ER6920,Female Group 49,110,19.07109524,,GIT2,1
2017,Late,Italy,GIT2,1,ER6920,ER6920,ER6920,Female Group 49,125,17.493544,,GIT2,1
2017,Late,Italy,GIT2,1,P1547,P1547,P1547,,65,17.83370833,,GIT2,1
2017,Late,Italy,GIT2,1,P1547,P1547,P1547,,80,17.05587083,,GIT2,1
2017,Late,Italy,GIT2,1,P1547,P1547,P1547,,95,14.22008519,,GIT2,1
2017,Late,Italy,GIT2,1,P1547,P1547,P1547,,110,16.23901538,,GIT2,1
2017,Late,Italy,GIT2,1,P1547,P1547,P1547,,125,12.08945758,,GIT2,1
2017,Late,Italy,GIT2,2,DKC5830,EL5816XPY1,DKC5830,Female Group 39,65,13.45072051,,GIT2,2
2017,Late,Italy,GIT2,2,DKC5830,EL5816XPY1,DKC5830,Female Group 39,80,14.8219925,,GIT2,2
2017,Late,Italy,GIT2,2,DKC5830,EL5816XPY1,DKC5830,Female Group 39,95,15.20800345,,GIT2,2
2017,Late,Italy,GIT2,2,DKC5830,EL5816XPY1,DKC5830,Female Group 39,110,16.40487317,,GIT2,2
2017,Late,Italy,GIT2,2,DKC5830,EL5816XPY1,DKC5830,Female Group 39,125,15.39004186,,GIT2,2
2017,Late,Italy,GIT2,2,DKC6050,EN6010,DKC6050,Female Group 39,65,15.62552927,,GIT2,2
2017,Late,Italy,GIT2,2,DKC6050,EN6010,DKC6050,Female Group 39,80,17.335745,,GIT2,2
2017,Late,Italy,GIT2,2,DKC6050,EN6010,DKC6050,Female Group 39,95,16.45870556,,GIT2,2
2017,Late,Italy,GIT2,2,DKC6050,EN6010,DKC6050,Female Group 39,110,17.97877143,,GIT2,2
2017,Late,Italy,GIT2,2,DKC6050,EN6010,DKC6050,Female Group 39,125,15.65670833,,GIT2,2
2017,Late,Italy,GIT2,2,DKC6650,EN6630,DKC6650,Female Group 57,65,16.49590851,,GIT2,2
2017,Late,Italy,GIT2,2,DKC6650,EN6630,DKC6650,Female Group 57,80,18.07398182,,GIT2,2
2017,Late,Italy,GIT2,2,DKC6650,EN6630,DKC6650,Female Group 57,95,17.29236842,,GIT2,2
2017,Late,Italy,GIT2,2,DKC6650,EN6630,DKC6650,Female Group 57,110,18.16646,,GIT2,2
2017,Late,Italy,GIT2,2,DKC6650,EN6630,DKC6650,Female Group 57,125,15.1539451,,GIT2,2
2017,Late,Italy,GIT2,2,DKC6728,EI6721,DKC6728,Female Group 60,65,15.86061818,,GIT2,2
2017,Late,Italy,GIT2,2,DKC6728,EI6721,DKC6728,Female Group 60,80,17.71070417,,GIT2,2
2017,Late,Italy,GIT2,2,DKC6728,EI6721,DKC6728,Female Group 60,95,15.29231579,,GIT2,2
2017,Late,Italy,GIT2,2,DKC6728,EI6721,DKC6728,Female Group 60,110,16.43400417,,GIT2,2
2017,Late,Italy,GIT2,2,DKC6728,EI6721,DKC6728,Female Group 60,125,17.9277125,,GIT2,2
2017,Late,Italy,GIT2,2,DKC6752,EN6737,DKC6752,Female Group 52,65,16.34032083,,GIT2,2
2017,Late,Italy,GIT2,2,DKC6752,EN6737,DKC6752,Female Group 52,80,18.33885556,,GIT2,2
2017,Late,Italy,GIT2,2,DKC6752,EN6737,DKC6752,Female Group 52,95,16.1056625,,GIT2,2
2017,Late,Italy,GIT2,2,DKC6752,EN6737,DKC6752,Female Group 52,110,16.732655,,GIT2,2
2017,Late,Italy,GIT2,2,DKC6752,EN6737,DKC6752,Female Group 52,125,17.51229362,,GIT2,2
2017,Late,Italy,GIT2,2,ER5724,ER5724,ER5724,Female Group 39,65,14.29862273,,GIT2,2
2017,Late,Italy,GIT2,2,ER5724,ER5724,ER5724,Female Group 39,80,15.42841364,,GIT2,2
2017,Late,Italy,GIT2,2,ER5724,ER5724,ER5724,Female Group 39,95,14.327075,,GIT2,2
2017,Late,Italy,GIT2,2,ER5724,ER5724,ER5724,Female Group 39,110,15.9648,,GIT2,2
2017,Late,Italy,GIT2,2,ER5724,ER5724,ER5724,Female Group 39,125,14.99378947,,GIT2,2
2017,Late,Italy,GIT2,2,ER5727,ER5727XPY1,ER5727,Female Group 32,65,14.33716,,GIT2,2
2017,Late,Italy,GIT2,2,ER5727,ER5727XPY1,ER5727,Female Group 32,80,15.68732174,,GIT2,2
2017,Late,Italy,GIT2,2,ER5727,ER5727XPY1,ER5727,Female Group 32,95,14.05466,,GIT2,2
2017,Late,Italy,GIT2,2,ER5727,ER5727XPY1,ER5727,Female Group 32,110,15.111725,,GIT2,2
2017,Late,Italy,GIT2,2,ER5727,ER5727XPY1,ER5727,Female Group 32,125,15.01858571,,GIT2,2
2017,Late,Italy,GIT2,2,ER6114,ER6114,ER6114,Female Group 43,65,17.00493333,,GIT2,2
2017,Late,Italy,GIT2,2,ER6114,ER6114,ER6114,Female Group 43,80,18.11943333,,GIT2,2
2017,Late,Italy,GIT2,2,ER6114,ER6114,ER6114,Female Group 43,95,18.2785,,GIT2,2
2017,Late,Italy,GIT2,2,ER6114,ER6114,ER6114,Female Group 43,110,17.66174286,,GIT2,2
2017,Late,Italy,GIT2,2,ER6114,ER6114,ER6114,Female Group 43,125,17.09334,,GIT2,2
2017,Late,Italy,GIT2,2,ER6115,ER6115,ER6115,Female Group 40,65,15.87300556,,GIT2,2
2017,Late,Italy,GIT2,2,ER6115,ER6115,ER6115,Female Group 40,80,15.96110455,,GIT2,2
2017,Late,Italy,GIT2,2,ER6115,ER6115,ER6115,Female Group 40,95,14.78425882,,GIT2,2
2017,Late,Italy,GIT2,2,ER6115,ER6115,ER6115,Female Group 40,110,12.96541905,,GIT2,2
2017,Late,Italy,GIT2,2,ER6115,ER6115,ER6115,Female Group 40,125,13.94781304,,GIT2,2
2017,Late,Italy,GIT2,2,ER6116,ER6116,ER6116,Female Group 43,65,15.97074091,,GIT2,2
2017,Late,Italy,GIT2,2,ER6116,ER6116,ER6116,Female Group 43,80,16.65592857,,GIT2,2
2017,Late,Italy,GIT2,2,ER6116,ER6116,ER6116,Female Group 43,95,15.90821111,,GIT2,2
2017,Late,Italy,GIT2,2,ER6116,ER6116,ER6116,Female Group 43,110,14.55243333,,GIT2,2
2017,Late,Italy,GIT2,2,ER6116,ER6116,ER6116,Female Group 43,125,14.96818947,,GIT2,2
2017,Late,Italy,GIT2,2,ER6516,ER6516,ER6516,Female Group 42,65,15.28767778,,GIT2,2
2017,Late,Italy,GIT2,2,ER6516,ER6516,ER6516,Female Group 42,80,16.46474091,,GIT2,2
2017,Late,Italy,GIT2,2,ER6516,ER6516,ER6516,Female Group 42,95,15.62445882,,GIT2,2
2017,Late,Italy,GIT2,2,ER6516,ER6516,ER6516,Female Group 42,110,17.29055263,,GIT2,2
2017,Late,Italy,GIT2,2,ER6516,ER6516,ER6516,Female Group 42,125,16.20629091,,GIT2,2
2017,Late,Italy,GIT2,2,ER6517,ER6517XPY1,ER6517,Female Group 32,65,14.63991765,,GIT2,2
2017,Late,Italy,GIT2,2,ER6517,ER6517XPY1,ER6517,Female Group 32,80,16.27963158,,GIT2,2
2017,Late,Italy,GIT2,2,ER6517,ER6517XPY1,ER6517,Female Group 32,95,16.88055789,,GIT2,2
2017,Late,Italy,GIT2,2,ER6517,ER6517XPY1,ER6517,Female Group 32,110,17.31742609,,GIT2,2
2017,Late,Italy,GIT2,2,ER6517,ER6517XPY1,ER6517,Female Group 32,125,16.56556667,,GIT2,2
2017,Late,Italy,GIT2,2,ER6635,ER6635,ER6635,Female Group 43,65,16.067376,,GIT2,2
2017,Late,Italy,GIT2,2,ER6635,ER6635,ER6635,Female Group 43,80,18.28610417,,GIT2,2
2017,Late,Italy,GIT2,2,ER6635,ER6635,ER6635,Female Group 43,95,16.83860625,,GIT2,2
2017,Late,Italy,GIT2,2,ER6635,ER6635,ER6635,Female Group 43,110,18.22897083,,GIT2,2
2017,Late,Italy,GIT2,2,ER6635,ER6635,ER6635,Female Group 43,125,16.55921364,,GIT2,2
2017,Late,Italy,GIT2,2,ER6636,ER6636,ER6636,Female Group 45,65,14.82327826,,GIT2,2
2017,Late,Italy,GIT2,2,ER6636,ER6636,ER6636,Female Group 45,80,12.39099677,,GIT2,2
2017,Late,Italy,GIT2,2,ER6636,ER6636,ER6636,Female Group 45,95,16.45266471,,GIT2,2
2017,Late,Italy,GIT2,2,ER6636,ER6636,ER6636,Female Group 45,110,13.51790571,,GIT2,2
2017,Late,Italy,GIT2,2,ER6636,ER6636,ER6636,Female Group 45,125,13.90115769,,GIT2,2
2017,Late,Italy,GIT2,2,ER6834,ER6834,ER6834,Female Group 44,65,14.75488333,,GIT2,2
2017,Late,Italy,GIT2,2,ER6834,ER6834,ER6834,Female Group 44,80,17.91553846,,GIT2,2
2017,Late,Italy,GIT2,2,ER6834,ER6834,ER6834,Female Group 44,95,16.72412222,,GIT2,2
2017,Late,Italy,GIT2,2,ER6834,ER6834,ER6834,Female Group 44,110,18.83634615,,GIT2,2
2017,Late,Italy,GIT2,2,ER6834,ER6834,ER6834,Female Group 44,125,19.00570435,,GIT2,2
2017,Late,Italy,GIT2,2,ER6920,ER6920,ER6920,Female Group 49,65,15.77401304,,GIT2,2
2017,Late,Italy,GIT2,2,ER6920,ER6920,ER6920,Female Group 49,80,19.42376087,,GIT2,2
2017,Late,Italy,GIT2,2,ER6920,ER6920,ER6920,Female Group 49,95,19.40984375,,GIT2,2
2017,Late,Italy,GIT2,2,ER6920,ER6920,ER6920,Female Group 49,110,19.11543913,,GIT2,2
2017,Late,Italy,GIT2,2,ER6920,ER6920,ER6920,Female Group 49,125,17.9434,,GIT2,2
2017,Late,Italy,GIT2,2,P1547,P1547,P1547,,65,18.26725238,,GIT2,2
2017,Late,Italy,GIT2,2,P1547,P1547,P1547,,80,17.46247727,,GIT2,2
2017,Late,Italy,GIT2,2,P1547,P1547,P1547,,95,14.39125789,,GIT2,2
2017,Late,Italy,GIT2,2,P1547,P1547,P1547,,110,16.33738667,,GIT2,2
2017,Late,Italy,GIT2,2,P1547,P1547,P1547,,125,14.8651875,,GIT2,2
2017,Late,Italy,GIT3,GIT3H,DKC5830,EL5816XPY1,DKC5830,Female Group 39,65,12.11678333,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,DKC5830,EL5816XPY1,DKC5830,Female Group 39,80,13.37638125,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,DKC5830,EL5816XPY1,DKC5830,Female Group 39,95,13.87783684,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,DKC5830,EL5816XPY1,DKC5830,Female Group 39,110,14.453585,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,DKC5830,EL5816XPY1,DKC5830,Female Group 39,125,12.12623684,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,DKC6050,EN6010,DKC6050,Female Group 39,65,9.676875,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,DKC6050,EN6010,DKC6050,Female Group 39,80,13.398635,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,DKC6050,EN6010,DKC6050,Female Group 39,95,14.05015,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,DKC6050,EN6010,DKC6050,Female Group 39,110,13.85976,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,DKC6050,EN6010,DKC6050,Female Group 39,125,14.28748571,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,DKC6728,EI6721,DKC6728,Female Group 60,65,10.36633333,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,DKC6728,EI6721,DKC6728,Female Group 60,80,12.548115,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,DKC6728,EI6721,DKC6728,Female Group 60,95,12.37957059,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,DKC6728,EI6721,DKC6728,Female Group 60,110,12.77195789,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,DKC6728,EI6721,DKC6728,Female Group 60,125,12.74660952,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,DKC6752,EN6737,DKC6752,Female Group 52,65,12.614365,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,DKC6752,EN6737,DKC6752,Female Group 52,80,13.15942381,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,DKC6752,EN6737,DKC6752,Female Group 52,95,13.53023636,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,DKC6752,EN6737,DKC6752,Female Group 52,110,13.49311739,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,DKC6752,EN6737,DKC6752,Female Group 52,125,12.74678696,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER5724,ER5724,ER5724,Female Group 39,65,10.83039444,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER5724,ER5724,ER5724,Female Group 39,80,12.86424118,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER5724,ER5724,ER5724,Female Group 39,95,13.20807647,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER5724,ER5724,ER5724,Female Group 39,110,12.90040556,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER5724,ER5724,ER5724,Female Group 39,125,12.77427368,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER5725,ER5725,ER5725,Female Group 38,65,13.3352,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER5725,ER5725,ER5725,Female Group 38,80,14.32493684,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER5725,ER5725,ER5725,Female Group 38,95,14.01312632,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER5725,ER5725,ER5725,Female Group 38,110,14.16644,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER5725,ER5725,ER5725,Female Group 38,125,12.11330476,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER5727,ER5727XPY1,ER5727,Female Group 32,65,11.18888095,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER5727,ER5727XPY1,ER5727,Female Group 32,80,14.21257647,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER5727,ER5727XPY1,ER5727,Female Group 32,95,14.59556818,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER5727,ER5727XPY1,ER5727,Female Group 32,110,14.404315,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER5727,ER5727XPY1,ER5727,Female Group 32,125,14.15186,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER5824,ER5824,ER5824,Female Group 37,65,10.04915714,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER5824,ER5824,ER5824,Female Group 37,80,11.87287895,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER5824,ER5824,ER5824,Female Group 37,95,11.3413,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER5824,ER5824,ER5824,Female Group 37,110,11.66916,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER5824,ER5824,ER5824,Female Group 37,125,11.4269,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6114,ER6114,ER6114,Female Group 43,65,9.054794444,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6114,ER6114,ER6114,Female Group 43,80,13.36438421,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6114,ER6114,ER6114,Female Group 43,95,13.6743,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6114,ER6114,ER6114,Female Group 43,110,13.27864211,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6114,ER6114,ER6114,Female Group 43,125,12.91273478,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6115,ER6115,ER6115,Female Group 40,65,10.17824211,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6115,ER6115,ER6115,Female Group 40,80,12.56063333,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6115,ER6115,ER6115,Female Group 40,95,11.89987,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6115,ER6115,ER6115,Female Group 40,110,11.30462941,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6115,ER6115,ER6115,Female Group 40,125,11.287885,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6116,ER6116,ER6116,Female Group 43,65,13.17119048,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6116,ER6116,ER6116,Female Group 43,80,14.47053684,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6116,ER6116,ER6116,Female Group 43,95,14.42196,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6116,ER6116,ER6116,Female Group 43,110,14.70061429,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6116,ER6116,ER6116,Female Group 43,125,13.58443333,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6516,ER6516,ER6516,Female Group 42,65,10.492,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6516,ER6516,ER6516,Female Group 42,80,13.17083529,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6516,ER6516,ER6516,Female Group 42,95,13.528845,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6516,ER6516,ER6516,Female Group 42,110,13.66219412,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6516,ER6516,ER6516,Female Group 42,125,12.70724286,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6517,ER6517XPY1,ER6517,Female Group 32,65,10.96707778,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6517,ER6517XPY1,ER6517,Female Group 32,80,14.16162,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6517,ER6517XPY1,ER6517,Female Group 32,95,14.13713529,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6517,ER6517XPY1,ER6517,Female Group 32,110,12.71342,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6517,ER6517XPY1,ER6517,Female Group 32,125,13.94272381,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6635,ER6635,ER6635,Female Group 43,65,10.52122222,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6635,ER6635,ER6635,Female Group 43,80,13.9569,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6635,ER6635,ER6635,Female Group 43,95,14.029545,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6635,ER6635,ER6635,Female Group 43,110,14.29254762,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6635,ER6635,ER6635,Female Group 43,125,14.5372619,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6636,ER6636,ER6636,Female Group 45,65,12.46446667,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6636,ER6636,ER6636,Female Group 45,80,13.38321765,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6636,ER6636,ER6636,Female Group 45,95,13.24469048,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6636,ER6636,ER6636,Female Group 45,110,13.24959524,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6636,ER6636,ER6636,Female Group 45,125,12.10297273,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6834,ER6834,ER6834,Female Group 44,65,11.31392083,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6834,ER6834,ER6834,Female Group 44,80,13.34119524,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6834,ER6834,ER6834,Female Group 44,95,12.94957273,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6834,ER6834,ER6834,Female Group 44,110,14.11853333,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,ER6834,ER6834,ER6834,Female Group 44,125,13.51050435,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,P1547,P1547,P1547,,65,13.09096957,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,P1547,P1547,P1547,,80,13.535885,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,P1547,P1547,P1547,,95,13.18803636,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,P1547,P1547,P1547,,110,11.93848333,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3H,P1547,P1547,P1547,,125,11.09977727,,GIT3,GIT3H
2017,Late,Italy,GIT3,GIT3M,DKC5830,EL5816XPY1,DKC5830,Female Group 39,65,12.67536667,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,DKC5830,EL5816XPY1,DKC5830,Female Group 39,80,14.30015,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,DKC5830,EL5816XPY1,DKC5830,Female Group 39,95,14.02203125,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,DKC5830,EL5816XPY1,DKC5830,Female Group 39,110,14.6805125,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,DKC5830,EL5816XPY1,DKC5830,Female Group 39,125,14.2611,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,DKC6050,EN6010,DKC6050,Female Group 39,65,12.81641429,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,DKC6050,EN6010,DKC6050,Female Group 39,80,13.28151875,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,DKC6050,EN6010,DKC6050,Female Group 39,95,13.64626316,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,DKC6050,EN6010,DKC6050,Female Group 39,110,14.70992353,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,DKC6050,EN6010,DKC6050,Female Group 39,125,14.04689412,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,DKC6728,EI6721,DKC6728,Female Group 60,65,13.39897,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,DKC6728,EI6721,DKC6728,Female Group 60,80,12.49964737,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,DKC6728,EI6721,DKC6728,Female Group 60,95,13.41745652,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,DKC6728,EI6721,DKC6728,Female Group 60,110,12.7404375,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,DKC6728,EI6721,DKC6728,Female Group 60,125,13.2126,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,DKC6752,EN6737,DKC6752,Female Group 52,65,12.10127391,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,DKC6752,EN6737,DKC6752,Female Group 52,80,12.52158947,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,DKC6752,EN6737,DKC6752,Female Group 52,95,13.24821364,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,DKC6752,EN6737,DKC6752,Female Group 52,110,13.676595,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,DKC6752,EN6737,DKC6752,Female Group 52,125,14.87438696,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER5724,ER5724,ER5724,Female Group 39,65,12.6005,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER5724,ER5724,ER5724,Female Group 39,80,13.10526111,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER5724,ER5724,ER5724,Female Group 39,95,13.357715,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER5724,ER5724,ER5724,Female Group 39,110,12.76842273,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER5724,ER5724,ER5724,Female Group 39,125,14.5834,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER5725,ER5725,ER5725,Female Group 38,65,13.06329412,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER5725,ER5725,ER5725,Female Group 38,80,12.35630625,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER5725,ER5725,ER5725,Female Group 38,95,13.04576111,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER5725,ER5725,ER5725,Female Group 38,110,13.59088,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER5725,ER5725,ER5725,Female Group 38,125,11.36108421,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER5727,ER5727XPY1,ER5727,Female Group 32,65,12.19712941,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER5727,ER5727XPY1,ER5727,Female Group 32,80,12.28373158,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER5727,ER5727XPY1,ER5727,Female Group 32,95,10.88594706,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER5727,ER5727XPY1,ER5727,Female Group 32,110,13.45282632,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER5727,ER5727XPY1,ER5727,Female Group 32,125,13.08827778,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER5824,ER5824,ER5824,Female Group 37,65,13.4285,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER5824,ER5824,ER5824,Female Group 37,80,14.00078,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER5824,ER5824,ER5824,Female Group 37,95,11.21894,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER5824,ER5824,ER5824,Female Group 37,110,12.21525455,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER5824,ER5824,ER5824,Female Group 37,125,12.798665,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER6114,ER6114,ER6114,Female Group 43,65,11.3948381,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER6114,ER6114,ER6114,Female Group 43,80,13.59930526,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER6114,ER6114,ER6114,Female Group 43,95,12.58098095,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER6114,ER6114,ER6114,Female Group 43,110,13.52874286,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER6114,ER6114,ER6114,Female Group 43,125,10.16477222,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER6115,ER6115,ER6115,Female Group 40,65,11.15291875,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER6115,ER6115,ER6115,Female Group 40,80,12.25472857,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER6115,ER6115,ER6115,Female Group 40,95,12.164875,,GIT3,GIT3M
2017,Late,Italy,GIT3,GIT3M,ER6115,ER6115,ER6115,Female Group 40,110,13.03505,,GIT3,GIT3M
