season,setgroup,field,hybrid,family,density,block,MST,YLD,n,YieldEnv
s:2016,Late,f:6SPA1_,EQ6425,Female Group 49,95,4,13,14.98488372,140,13.040650498
s:2016,Late,f:6SPA1_,EQ6425,Female Group 49,110,4,13,14.34431818,140,13.040650498
s:2016,Late,f:6SPA1_,EQ6425,Female Group 49,125,4,13,14.31686747,140,13.040650498
s:2016,Late,f:6SPA1_,EQ6425,Female Group 49,140,4,13,14.45,140,13.040650498
s:2016,Late,f:6SPA2H,EQ6425,Female Group 49,80,1,13,14.89130435,68,15.310852399
s:2016,Late,f:6SPA2H,EQ6425,Female Group 49,95,1,13,16.74782609,68,15.310852399
s:2016,Late,f:6SPA2H,EQ6425,Female Group 49,110,1,13,15.588,68,15.310852399
s:2016,Late,f:6SPA2H,EQ6425,Female Group 49,125,1,13,16.84166667,68,15.310852399
s:2016,Late,f:6SPA2M,EQ6425,Female Group 49,80,2,13,15.1,64,15.648184582
s:2016,Late,f:6SPA2M,EQ6425,Female Group 49,95,2,13,16.15714286,64,15.648184582
s:2016,Late,f:6SPA2M,EQ6425,Female Group 49,110,2,13,15.98571429,64,15.648184582
s:2016,Late,f:6SPA2M,EQ6425,Female Group 49,125,2,13,16.03478261,64,15.648184582
s:2016,Late,f:6TUR1H,EQ6425,Female Group 49,65,2,13,14.117,90,14.729290102
s:2016,Late,f:6TUR1H,EQ6425,Female Group 49,80,2,13,15.30027778,90,14.729290102
s:2016,Late,f:6TUR1H,EQ6425,Female Group 49,95,2,13,16.97714286,90,14.729290102
s:2016,Late,f:6TUR1H,EQ6425,Female Group 49,110,2,13,15.38322581,90,14.729290102
s:2016,Late,f:6TUR1H,EQ6425,Female Group 49,125,2,13,16.07766667,90,14.729290102
s:2016,Late,f:6TUR1M,EQ6425,Female Group 49,65,1,13,13.23115385,89,14.824917769
s:2016,Late,f:6TUR1M,EQ6425,Female Group 49,80,1,13,14.84448276,89,14.824917769
s:2016,Late,f:6TUR1M,EQ6425,Female Group 49,95,1,13,15.48818182,89,14.824917769
s:2016,Late,f:6TUR1M,EQ6425,Female Group 49,110,1,13,15.738,89,14.824917769
s:2016,Late,f:6TUR1M,EQ6425,Female Group 49,125,1,13,16.03258065,89,14.824917769
s:2016,Late,f:6TUR2H,EQ6425,Female Group 49,65,1,13,12.18333333,85,15.719125831
s:2016,Late,f:6TUR2H,EQ6425,Female Group 49,80,1,13,13.06666667,85,15.719125831
s:2016,Late,f:6TUR2H,EQ6425,Female Group 49,95,1,13,13.23076923,85,15.719125831
s:2016,Late,f:6TUR2H,EQ6425,Female Group 49,110,1,13,13.34,85,15.719125831
s:2016,Late,f:6TUR2H,EQ6425,Female Group 49,125,1,13,13.94347826,85,15.719125831
s:2016,Late,f:6TUR2M,EQ6425,Female Group 49,65,2,13,12.24166667,85,15.207440379
s:2016,Late,f:6TUR2M,EQ6425,Female Group 49,80,2,13,15.21818182,85,15.207440379
s:2016,Late,f:6TUR2M,EQ6425,Female Group 49,95,2,13,13.94,85,15.207440379
s:2016,Late,f:6TUR2M,EQ6425,Female Group 49,110,2,13,14.87916667,85,15.207440379
s:2016,Late,f:6TUR2M,EQ6425,Female Group 49,125,2,13,15.32608696,85,15.207440379
s:2016,Late,f:6ITA2H,EQ6426,Female Group 62,65,1,13,14.28095238,75,14.388623198
s:2016,Late,f:6ITA2H,EQ6426,Female Group 62,80,1,13,15.03913043,75,14.388623198
s:2016,Late,f:6ITA2H,EQ6426,Female Group 62,95,1,13,13.95217391,75,14.388623198
s:2016,Late,f:6ITA2H,EQ6426,Female Group 62,110,1,13,12.97142857,75,14.388623198
s:2016,Late,f:6ITA2H,EQ6426,Female Group 62,125,1,13,13.164,75,14.388623198
s:2016,Late,f:6ITA2M,EQ6426,Female Group 62,65,1,13,13.808,75,13.727136204
s:2016,Late,f:6ITA2M,EQ6426,Female Group 62,80,1,13,15.425,75,13.727136204
s:2016,Late,f:6ITA2M,EQ6426,Female Group 62,95,1,13,13.35681818,75,13.727136204
s:2016,Late,f:6ITA2M,EQ6426,Female Group 62,110,1,13,11.104,75,13.727136204
s:2016,Late,f:6ITA2M,EQ6426,Female Group 62,125,1,13,14.068,75,13.727136204
s:2016,Late,f:6POR1H,EQ6426,Female Group 62,65,1,13,18.04736842,81,18.51906533
s:2016,Late,f:6POR1H,EQ6426,Female Group 62,80,1,13,18.75277778,81,18.51906533
s:2016,Late,f:6POR1H,EQ6426,Female Group 62,95,1,13,19.68,81,18.51906533
s:2016,Late,f:6POR1H,EQ6426,Female Group 62,125,1,13,16.43513514,81,18.51906533
s:2016,Late,f:6POR1M,EQ6426,Female Group 62,65,1,13,18.00606061,85,18.400243906
s:2016,Late,f:6POR1M,EQ6426,Female Group 62,80,1,13,20.19428571,85,18.400243906
s:2016,Late,f:6POR1M,EQ6426,Female Group 62,95,1,13,19.49333333,85,18.400243906
s:2016,Late,f:6POR1M,EQ6426,Female Group 62,110,1,13,19.67647059,85,18.400243906
s:2016,Late,f:6POR1M,EQ6426,Female Group 62,125,1,13,19.25294118,85,18.400243906
s:2016,Late,f:6SPA S,EQ6426,Female Group 62,65,1,13,12.40855172,55,15.878815586
s:2016,Late,f:6SPA S,EQ6426,Female Group 62,80,1,13,15.79421519,55,15.878815586
s:2016,Late,f:6SPA S,EQ6426,Female Group 62,95,1,13,14.61330645,55,15.878815586
s:2016,Late,f:6SPA S,EQ6426,Female Group 62,110,1,13,15.60025581,55,15.878815586
s:2016,Late,f:6SPA S,EQ6426,Female Group 62,125,1,13,15.894025,55,15.878815586
s:2016,Late,f:6SPA1_,EQ6426,Female Group 62,80,3,13,12.59090909,140,13.116849794
s:2016,Late,f:6SPA1_,EQ6426,Female Group 62,95,3,13,12.59555556,140,13.116849794
s:2016,Late,f:6SPA1_,EQ6426,Female Group 62,110,3,13,13.60204082,140,13.116849794
s:2016,Late,f:6SPA1_,EQ6426,Female Group 62,125,3,13,12.72888889,140,13.116849794
s:2016,Late,f:6SPA1_,EQ6426,Female Group 62,140,3,13,11.936,140,13.116849794
s:2016,Late,f:6SPA1_,EQ6426,Female Group 62,80,4,13,12.64090909,140,13.116849794
s:2016,Late,f:6SPA1_,EQ6426,Female Group 62,95,4,13,12.78192771,140,13.116849794
s:2016,Late,f:6SPA1_,EQ6426,Female Group 62,110,4,13,12.73928571,140,13.116849794
s:2016,Late,f:6SPA1_,EQ6426,Female Group 62,125,4,13,12.43411765,140,13.116849794
s:2016,Late,f:6SPA1_,EQ6426,Female Group 62,140,4,13,12.24056604,140,13.116849794
s:2016,Late,f:6SPA2H,EQ6426,Female Group 62,80,1,13,13.9047619,68,15.369978236
s:2016,Late,f:6SPA2H,EQ6426,Female Group 62,95,1,13,15.34347826,68,15.369978236
s:2016,Late,f:6SPA2H,EQ6426,Female Group 62,110,1,13,14.82916667,68,15.369978236
s:2016,Late,f:6SPA2H,EQ6426,Female Group 62,125,1,13,15.97083333,68,15.369978236
s:2016,Late,f:6SPA2M,EQ6426,Female Group 62,80,2,13,15.09130435,64,15.647377549
s:2016,Late,f:6SPA2M,EQ6426,Female Group 62,95,2,13,16.25833333,64,15.647377549
s:2016,Late,f:6SPA2M,EQ6426,Female Group 62,110,2,13,15.884,64,15.647377549
s:2016,Late,f:6SPA2M,EQ6426,Female Group 62,125,2,13,16.09565217,64,15.647377549
s:2016,Late,f:6TUR1H,EQ6426,Female Group 62,65,2,13,14.01965517,90,14.760647817
s:2016,Late,f:6TUR1H,EQ6426,Female Group 62,80,2,13,14.69324324,90,14.760647817
s:2016,Late,f:6TUR1H,EQ6426,Female Group 62,95,2,13,15.63694444,90,14.760647817
s:2016,Late,f:6TUR1H,EQ6426,Female Group 62,110,2,13,15.22827586,90,14.760647817
s:2016,Late,f:6TUR1H,EQ6426,Female Group 62,125,2,13,15.455,90,14.760647817
s:2016,Late,f:6TUR1M,EQ6426,Female Group 62,65,1,13,14.3492,89,14.818910884
s:2016,Late,f:6TUR1M,EQ6426,Female Group 62,80,1,13,14.80807692,89,14.818910884
s:2016,Late,f:6TUR1M,EQ6426,Female Group 62,95,1,13,15.5465625,89,14.818910884
s:2016,Late,f:6TUR1M,EQ6426,Female Group 62,110,1,13,15.65517241,89,14.818910884
s:2016,Late,f:6TUR1M,EQ6426,Female Group 62,125,1,13,15.51,89,14.818910884
s:2016,Late,f:6TUR2H,EQ6426,Female Group 62,65,1,13,16.77777778,85,15.515975676
s:2016,Late,f:6TUR2H,EQ6426,Female Group 62,80,1,13,15.53571429,85,15.515975676
s:2016,Late,f:6TUR2H,EQ6426,Female Group 62,95,1,13,16.18518519,85,15.515975676
s:2016,Late,f:6TUR2H,EQ6426,Female Group 62,110,1,13,17.73333333,85,15.515975676
s:2016,Late,f:6TUR2H,EQ6426,Female Group 62,125,1,13,16.8,85,15.515975676
s:2016,Late,f:6TUR2M,EQ6426,Female Group 62,65,2,13,14.01851852,85,15.158418255
s:2016,Late,f:6TUR2M,EQ6426,Female Group 62,80,2,13,14.87692308,85,15.158418255
s:2016,Late,f:6TUR2M,EQ6426,Female Group 62,95,2,13,15.77931034,85,15.158418255
s:2016,Late,f:6TUR2M,EQ6426,Female Group 62,110,2,13,15.828,85,15.158418255
s:2016,Late,f:6TUR2M,EQ6426,Female Group 62,125,2,13,15.26923077,85,15.158418255
s:2016,Late,f:6ITA2H,EQ6427,Female Group 56,65,1,13,15.66666667,75,14.312307627
s:2016,Late,f:6ITA2H,EQ6427,Female Group 56,80,1,13,15.632,75,14.312307627
s:2016,Late,f:6ITA2H,EQ6427,Female Group 56,95,1,13,14.832,75,14.312307627
s:2016,Late,f:6ITA2H,EQ6427,Female Group 56,110,1,13,14.17894737,75,14.312307627
s:2016,Late,f:6ITA2H,EQ6427,Female Group 56,125,1,13,14.82173913,75,14.312307627
s:2016,Late,f:6ITA2M,EQ6427,Female Group 56,65,1,13,13.522,75,13.718996438
s:2016,Late,f:6ITA2M,EQ6427,Female Group 56,80,1,13,14.51052632,75,13.718996438
s:2016,Late,f:6ITA2M,EQ6427,Female Group 56,95,1,13,12.76363636,75,13.718996438
s:2016,Late,f:6ITA2M,EQ6427,Female Group 56,110,1,13,12.652,75,13.718996438
s:2016,Late,f:6ITA2M,EQ6427,Female Group 56,125,1,13,14.92413793,75,13.718996438
s:2016,Late,f:6POR1H,EQ6427,Female Group 56,65,1,13,18.66764706,81,18.464085612
s:2016,Late,f:6POR1H,EQ6427,Female Group 56,80,1,13,19.51724138,81,18.464085612
s:2016,Late,f:6POR1H,EQ6427,Female Group 56,95,1,13,19.49375,81,18.464085612
s:2016,Late,f:6POR1H,EQ6427,Female Group 56,125,1,13,19.69,81,18.464085612
s:2016,Late,f:6POR1M,EQ6427,Female Group 56,65,1,13,17.83243243,85,18.447386509
s:2016,Late,f:6POR1M,EQ6427,Female Group 56,80,1,13,19.63823529,85,18.447386509
s:2016,Late,f:6POR1M,EQ6427,Female Group 56,95,1,13,20.65333333,85,18.447386509
s:2016,Late,f:6POR1M,EQ6427,Female Group 56,110,1,13,17.64054054,85,18.447386509
s:2016,Late,f:6POR1M,EQ6427,Female Group 56,125,1,13,16.85142857,85,18.447386509
s:2016,Late,f:6SPA S,EQ6427,Female Group 56,65,1,13,14.91345455,55,15.753814691
s:2016,Late,f:6SPA S,EQ6427,Female Group 56,80,1,13,15.64112245,55,15.753814691
s:2016,Late,f:6SPA S,EQ6427,Female Group 56,95,1,13,16.88327778,55,15.753814691
s:2016,Late,f:6SPA S,EQ6427,Female Group 56,110,1,13,15.52160417,55,15.753814691
s:2016,Late,f:6SPA S,EQ6427,Female Group 56,125,1,13,18.22594444,55,15.753814691
s:2016,Late,f:6SPA1_,EQ6427,Female Group 56,80,3,13,12.98030303,140,13.06414315
s:2016,Late,f:6SPA1_,EQ6427,Female Group 56,95,3,13,14.21132075,140,13.06414315
s:2016,Late,f:6SPA1_,EQ6427,Female Group 56,110,3,13,13.91153846,140,13.06414315
s:2016,Late,f:6SPA1_,EQ6427,Female Group 56,125,3,13,13.85961538,140,13.06414315
s:2016,Late,f:6SPA1_,EQ6427,Female Group 56,140,3,13,13.99285714,140,13.06414315
s:2016,Late,f:6SPA1_,EQ6427,Female Group 56,80,4,13,13.1122807,140,13.06414315
s:2016,Late,f:6SPA1_,EQ6427,Female Group 56,95,4,13,13.31730769,140,13.06414315
s:2016,Late,f:6SPA1_,EQ6427,Female Group 56,110,4,13,13.188,140,13.06414315
s:2016,Late,f:6SPA1_,EQ6427,Female Group 56,125,4,13,12.33557692,140,13.06414315
s:2016,Late,f:6SPA1_,EQ6427,Female Group 56,140,4,13,12.76033058,140,13.06414315
s:2016,Late,f:6SPA2H,EQ6427,Female Group 56,80,1,13,14.08947368,68,15.381637004
s:2016,Late,f:6SPA2H,EQ6427,Female Group 56,95,1,13,15.33636364,68,15.381637004
s:2016,Late,f:6SPA2H,EQ6427,Female Group 56,110,1,13,14.59047619,68,15.381637004
s:2016,Late,f:6SPA2H,EQ6427,Female Group 56,125,1,13,15.23913043,68,15.381637004
s:2016,Late,f:6SPA2M,EQ6427,Female Group 56,80,2,13,13.50454545,64,15.707611894
s:2016,Late,f:6SPA2M,EQ6427,Female Group 56,95,2,13,15.55,64,15.707611894
s:2016,Late,f:6SPA2M,EQ6427,Female Group 56,110,2,13,15.04583333,64,15.707611894
s:2016,Late,f:6SPA2M,EQ6427,Female Group 56,125,2,13,15.37391304,64,15.707611894
s:2016,Late,f:6TUR1H,EQ6427,Female Group 56,65,2,13,14.05064516,90,14.752369982
s:2016,Late,f:6TUR1H,EQ6427,Female Group 56,80,2,13,14.51361111,90,14.752369982
s:2016,Late,f:6TUR1H,EQ6427,Female Group 56,95,2,13,15.56833333,90,14.752369982
s:2016,Late,f:6TUR1H,EQ6427,Female Group 56,110,2,13,15.1684375,90,14.752369982
s:2016,Late,f:6TUR1H,EQ6427,Female Group 56,125,2,13,16.47709677,90,14.752369982
s:2016,Late,f:6TUR1M,EQ6427,Female Group 56,65,1,13,13.85444444,89,14.825456672
s:2016,Late,f:6TUR1M,EQ6427,Female Group 56,80,1,13,14.73448276,89,14.825456672
s:2016,Late,f:6TUR1M,EQ6427,Female Group 56,95,1,13,15.63969697,89,14.825456672
s:2016,Late,f:6TUR1M,EQ6427,Female Group 56,110,1,13,15.585,89,14.825456672
s:2016,Late,f:6TUR1M,EQ6427,Female Group 56,125,1,13,15.4728125,89,14.825456672
s:2016,Late,f:6TUR2H,EQ6427,Female Group 56,65,1,13,14.7,85,15.538318557
s:2016,Late,f:6TUR2H,EQ6427,Female Group 56,80,1,13,14.92758621,85,15.538318557
s:2016,Late,f:6TUR2H,EQ6427,Female Group 56,95,1,13,16.43571429,85,15.538318557
s:2016,Late,f:6TUR2H,EQ6427,Female Group 56,110,1,13,17.68695652,85,15.538318557
s:2016,Late,f:6TUR2H,EQ6427,Female Group 56,125,1,13,17.3826087,85,15.538318557
s:2016,Late,f:6TUR2M,EQ6427,Female Group 56,65,2,13,12.3,85,15.187303952
s:2016,Late,f:6TUR2M,EQ6427,Female Group 56,80,2,13,15.53333333,85,15.187303952
s:2016,Late,f:6TUR2M,EQ6427,Female Group 56,95,2,13,16.44482759,85,15.187303952
s:2016,Late,f:6TUR2M,EQ6427,Female Group 56,110,2,13,13.28636364,85,15.187303952
s:2016,Late,f:6TUR2M,EQ6427,Female Group 56,125,2,13,15.75217391,85,15.187303952
s:2016,Late,f:6TUR2H,EQ6739,,65,1,13,12.04782609,85,15.669611841
s:2016,Late,f:6TUR2H,EQ6739,,80,1,13,12.33571429,85,15.669611841
s:2016,Late,f:6TUR2H,EQ6739,,95,1,13,14.41034483,85,15.669611841
s:2016,Late,f:6TUR2H,EQ6739,,110,1,13,15.81818182,85,15.669611841
s:2016,Late,f:6TUR2H,EQ6739,,125,1,13,15.36086957,85,15.669611841
s:2016,Late,f:6TUR2M,EQ6739,,65,2,13,11.45769231,85,15.29338088
s:2016,Late,f:6TUR2M,EQ6739,,80,2,13,12.7826087,85,15.29338088
s:2016,Late,f:6TUR2M,EQ6739,,95,2,13,13.10344828,85,15.29338088
s:2016,Late,f:6TUR2M,EQ6739,,110,2,13,13.83333333,85,15.29338088
s:2016,Late,f:6TUR2M,EQ6739,,125,2,13,13.12307692,85,15.29338088
s:2016,Late,f:6TUR1H,EQ6742,Female Group 54,65,2,13,13.58322581,90,14.817470831
s:2016,Late,f:6TUR1H,EQ6742,Female Group 54,80,2,13,14.43542857,90,14.817470831
s:2016,Late,f:6TUR1H,EQ6742,Female Group 54,95,2,13,13.98153846,90,14.817470831
s:2016,Late,f:6TUR1H,EQ6742,Female Group 54,110,2,13,14.27678571,90,14.817470831
s:2016,Late,f:6TUR1H,EQ6742,Female Group 54,125,2,13,13.64206897,90,14.817470831
s:2016,Late,f:6TUR1M,EQ6742,Female Group 54,65,1,13,14.1752,89,14.86276573
s:2016,Late,f:6TUR1M,EQ6742,Female Group 54,80,1,13,14.46925926,89,14.86276573
s:2016,Late,f:6TUR1M,EQ6742,Female Group 54,95,1,13,14.85413793,89,14.86276573
s:2016,Late,f:6TUR1M,EQ6742,Female Group 54,110,1,13,14.36233333,89,14.86276573
s:2016,Late,f:6TUR1M,EQ6742,Female Group 54,125,1,13,14.105,89,14.86276573
s:2016,Late,f:6TUR2H,EQ6742,Female Group 54,65,1,13,13.936,85,15.682343443
s:2016,Late,f:6TUR2H,EQ6742,Female Group 54,80,1,13,13.99230769,85,15.682343443
s:2016,Late,f:6TUR2H,EQ6742,Female Group 54,95,1,13,13.68518519,85,15.682343443
s:2016,Late,f:6TUR2H,EQ6742,Female Group 54,110,1,13,13.86956522,85,15.682343443
s:2016,Late,f:6TUR2H,EQ6742,Female Group 54,125,1,13,13.40769231,85,15.682343443
s:2016,Late,f:6TUR2M,EQ6742,Female Group 54,65,2,13,13.61111111,85,15.20301407
s:2016,Late,f:6TUR2M,EQ6742,Female Group 54,80,2,13,14.17272727,85,15.20301407
s:2016,Late,f:6TUR2M,EQ6742,Female Group 54,95,2,13,13.8875,85,15.20301407
s:2016,Late,f:6TUR2M,EQ6742,Female Group 54,110,2,13,14.96,85,15.20301407
s:2016,Late,f:6TUR2M,EQ6742,Female Group 54,125,2,13,15.35,85,15.20301407
s:2016,Late,f:6TUR2H,EQ6826,,65,1,13,18.1826087,85,15.428682303
s:2016,Late,f:6TUR2H,EQ6826,,80,1,13,17.71538462,85,15.428682303
s:2016,Late,f:6TUR2H,EQ6826,,95,1,13,19.15862069,85,15.428682303
s:2016,Late,f:6TUR2H,EQ6826,,110,1,13,17.08333333,85,15.428682303
s:2016,Late,f:6TUR2H,EQ6826,,125,1,13,18.312,85,15.428682303
s:2016,Late,f:6TUR2M,EQ6826,,65,2,13,14.4375,85,15.079927575
s:2016,Late,f:6TUR2M,EQ6826,,80,2,13,15.755,85,15.079927575
s:2016,Late,f:6TUR2M,EQ6826,,95,2,13,18.36785714,85,15.079927575
s:2016,Late,f:6TUR2M,EQ6826,,110,2,13,15.94166667,85,15.079927575
s:2016,Late,f:6TUR2M,EQ6826,,125,2,13,17.94166667,85,15.079927575
s:2016,Late,f:6ITA2H,EQ6919XPY,Female Group 54,65,1,13,16.19583333,75,14.312474193
s:2016,Late,f:6ITA2H,EQ6919XPY,Female Group 54,80,1,13,16.35925926,75,14.312474193
s:2016,Late,f:6ITA2H,EQ6919XPY,Female Group 54,95,1,13,14.63913043,75,14.312474193
s:2016,Late,f:6ITA2H,EQ6919XPY,Female Group 54,110,1,13,14.19130435,75,14.312474193
s:2016,Late,f:6ITA2H,EQ6919XPY,Female Group 54,125,1,13,13.73333333,75,14.312474193
s:2016,Late,f:6ITA2M,EQ6919XPY,Female Group 54,65,1,13,15.13392857,75,13.691205777
s:2016,Late,f:6ITA2M,EQ6919XPY,Female Group 54,80,1,13,14.76764706,75,13.691205777
s:2016,Late,f:6ITA2M,EQ6919XPY,Female Group 54,95,1,13,14.08636364,75,13.691205777
s:2016,Late,f:6ITA2M,EQ6919XPY,Female Group 54,110,1,13,11.31481481,75,13.691205777
s:2016,Late,f:6ITA2M,EQ6919XPY,Female Group 54,125,1,13,15.15384615,75,13.691205777
s:2016,Late,f:6POR1H,EQ6919XPY,Female Group 54,65,1,13,18.203125,80,18.515429704
s:2016,Late,f:6POR1H,EQ6919XPY,Female Group 54,80,1,13,19.11111111,80,18.515429704
s:2016,Late,f:6POR1H,EQ6919XPY,Female Group 54,95,1,13,17.77741935,80,18.515429704
s:2016,Late,f:6POR1H,EQ6919XPY,Female Group 54,110,1,13,18.07948718,80,18.515429704
s:2016,Late,f:6POR1H,EQ6919XPY,Female Group 54,125,1,13,18.55405405,80,18.515429704
s:2016,Late,f:6POR1M,EQ6919XPY,Female Group 54,65,1,13,18.95483871,85,18.380956219
s:2016,Late,f:6POR1M,EQ6919XPY,Female Group 54,80,1,13,20.03548387,85,18.380956219
s:2016,Late,f:6POR1M,EQ6919XPY,Female Group 54,95,1,13,20.4,85,18.380956219
s:2016,Late,f:6POR1M,EQ6919XPY,Female Group 54,110,1,13,19.07222222,85,18.380956219
s:2016,Late,f:6POR1M,EQ6919XPY,Female Group 54,125,1,13,19.8,85,18.380956219
s:2016,Late,f:6SPA2H,EQ6919XPY,Female Group 54,80,1,13,15.50416667,68,15.335763631
s:2016,Late,f:6SPA2H,EQ6919XPY,Female Group 54,95,1,13,16.6,68,15.335763631
s:2016,Late,f:6SPA2H,EQ6919XPY,Female Group 54,110,1,13,15.76666667,68,15.335763631
s:2016,Late,f:6SPA2H,EQ6919XPY,Female Group 54,125,1,13,14.504,68,15.335763631
s:2016,Late,f:6SPA2M,EQ6919XPY,Female Group 54,80,2,13,16.73684211,64,15.608912346
s:2016,Late,f:6SPA2M,EQ6919XPY,Female Group 54,95,2,13,16.88636364,64,15.608912346
s:2016,Late,f:6SPA2M,EQ6919XPY,Female Group 54,110,2,13,15.9,64,15.608912346
s:2016,Late,f:6SPA2M,EQ6919XPY,Female Group 54,125,2,13,16.26785714,64,15.608912346
s:2016,Late,f:6ITA2H,EQ7009,Female Group 55,65,1,13,15.54761905,75,14.280989738
s:2016,Late,f:6ITA2H,EQ7009,Female Group 55,80,1,13,15.09166667,75,14.280989738
s:2016,Late,f:6ITA2H,EQ7009,Female Group 55,95,1,13,16.16363636,75,14.280989738
s:2016,Late,f:6ITA2H,EQ7009,Female Group 55,110,1,13,15.74545455,75,14.280989738
s:2016,Late,f:6ITA2H,EQ7009,Female Group 55,125,1,13,14.93181818,75,14.280989738
s:2016,Late,f:6ITA2M,EQ7009,Female Group 55,65,1,13,15.59642857,75,13.655764944
s:2016,Late,f:6ITA2M,EQ7009,Female Group 55,80,1,13,14.70625,75,13.655764944
s:2016,Late,f:6ITA2M,EQ7009,Female Group 55,95,1,13,13.385,75,13.655764944
s:2016,Late,f:6ITA2M,EQ7009,Female Group 55,110,1,13,14.67142857,75,13.655764944
s:2016,Late,f:6ITA2M,EQ7009,Female Group 55,125,1,13,14.75555556,75,13.655764944
s:2016,Late,f:6POR1H,EQ7009,Female Group 55,65,1,13,18.67027027,80,18.436867364
s:2016,Late,f:6POR1H,EQ7009,Female Group 55,80,1,13,20.63783784,80,18.436867364
s:2016,Late,f:6POR1H,EQ7009,Female Group 55,95,1,13,19.42941176,80,18.436867364
s:2016,Late,f:6POR1H,EQ7009,Female Group 55,110,1,13,18.79428571,80,18.436867364
s:2016,Late,f:6POR1H,EQ7009,Female Group 55,125,1,13,20.47837838,80,18.436867364
s:2016,Late,f:6POR1M,EQ7009,Female Group 55,65,1,13,17.55428571,85,18.548853996
s:2016,Late,f:6POR1M,EQ7009,Female Group 55,80,1,13,17.4030303,85,18.548853996
s:2016,Late,f:6POR1M,EQ7009,Female Group 55,95,1,13,17.15357143,85,18.548853996
s:2016,Late,f:6POR1M,EQ7009,Female Group 55,110,1,13,17.07428571,85,18.548853996
s:2016,Late,f:6POR1M,EQ7009,Female Group 55,125,1,13,14.80606061,85,18.548853996
s:2016,Late,f:6SPA S,EQ7009,Female Group 55,65,1,13,17.24319608,55,15.707448409
s:2016,Late,f:6SPA S,EQ7009,Female Group 55,80,1,13,16.54212766,55,15.707448409
s:2016,Late,f:6SPA S,EQ7009,Female Group 55,95,1,13,17.14010638,55,15.707448409
s:2016,Late,f:6SPA S,EQ7009,Female Group 55,110,1,13,14.91423881,55,15.707448409
s:2016,Late,f:6SPA S,EQ7009,Female Group 55,125,1,13,17.89588,55,15.707448409
s:2016,Late,f:6SPA1_,EQ7009,Female Group 55,80,3,13,13.71090909,140,13.096381043
s:2016,Late,f:6SPA1_,EQ7009,Female Group 55,95,3,13,12.58571429,140,13.096381043
s:2016,Late,f:6SPA1_,EQ7009,Female Group 55,110,3,13,12.86829268,140,13.096381043
s:2016,Late,f:6SPA1_,EQ7009,Female Group 55,125,3,13,12.55,140,13.096381043
s:2016,Late,f:6SPA1_,EQ7009,Female Group 55,140,3,13,12.67826087,140,13.096381043
s:2016,Late,f:6SPA1_,EQ7009,Female Group 55,80,4,13,12.70841122,140,13.096381043
s:2016,Late,f:6SPA1_,EQ7009,Female Group 55,95,4,13,13.38690476,140,13.096381043
s:2016,Late,f:6SPA1_,EQ7009,Female Group 55,110,4,13,11.50978261,140,13.096381043
s:2016,Late,f:6SPA1_,EQ7009,Female Group 55,125,4,13,13.78636364,140,13.096381043
s:2016,Late,f:6SPA1_,EQ7009,Female Group 55,140,4,13,13.37118644,140,13.096381043
s:2016,Late,f:6SPA2H,EQ7009,Female Group 55,80,1,13,16.36521739,68,15.264940847
s:2016,Late,f:6SPA2H,EQ7009,Female Group 55,95,1,13,16.988,68,15.264940847
s:2016,Late,f:6SPA2H,EQ7009,Female Group 55,110,1,13,16.56956522,68,15.264940847
s:2016,Late,f:6SPA2H,EQ7009,Female Group 55,125,1,13,17.268,68,15.264940847
s:2016,Late,f:6SPA2M,EQ7009,Female Group 55,80,2,13,14.72727273,64,15.650143442
s:2016,Late,f:6SPA2M,EQ7009,Female Group 55,95,2,13,15.17916667,64,15.650143442
s:2016,Late,f:6SPA2M,EQ7009,Female Group 55,110,2,13,16.44166667,64,15.650143442
s:2016,Late,f:6SPA2M,EQ7009,Female Group 55,125,2,13,16.80416667,64,15.650143442
s:2016,Late,f:6TUR1H,EQ7009,Female Group 55,65,2,13,13.2834375,90,14.784063893
s:2016,Late,f:6TUR1H,EQ7009,Female Group 55,80,2,13,14.83864865,90,14.784063893
s:2016,Late,f:6TUR1H,EQ7009,Female Group 55,95,2,13,15.08529412,90,14.784063893
s:2016,Late,f:6TUR1H,EQ7009,Female Group 55,110,2,13,14.635625,90,14.784063893
s:2016,Late,f:6TUR1H,EQ7009,Female Group 55,125,2,13,15.08266667,90,14.784063893
s:2016,Late,f:6TUR1M,EQ7009,Female Group 55,65,1,13,13.81730769,89,14.8141183
s:2016,Late,f:6TUR1M,EQ7009,Female Group 55,80,1,13,14.53518519,89,14.8141183
s:2016,Late,f:6TUR1M,EQ7009,Female Group 55,95,1,13,15.88848485,89,14.8141183
s:2016,Late,f:6TUR1M,EQ7009,Female Group 55,110,1,13,16.15310345,89,14.8141183
s:2016,Late,f:6TUR1M,EQ7009,Female Group 55,125,1,13,15.90147059,89,14.8141183
s:2016,Late,f:6TUR2H,EQ7009,Female Group 55,65,1,13,12.73333333,85,15.65758858
s:2016,Late,f:6TUR2H,EQ7009,Female Group 55,80,1,13,13.03076923,85,15.65758858
s:2016,Late,f:6TUR2H,EQ7009,Female Group 55,95,1,13,14.32857143,85,15.65758858
s:2016,Late,f:6TUR2H,EQ7009,Female Group 55,110,1,13,15.78484848,85,15.65758858
s:2016,Late,f:6TUR2H,EQ7009,Female Group 55,125,1,13,15.1173913,85,15.65758858
s:2016,Late,f:6TUR2M,EQ7009,Female Group 55,65,2,13,13.54,85,15.196297589
